identifier,aaa,bbbb,cccc,dddd,title,creator,subjects,description,publisher,contributor,date,resource_type,format,language,source,relation,coverage,rights,card_url,image_url
U426_nichibunken_0093_0016_0000,426,0093,0016,0000,,,槍；ヤリ，大幣；オオヘイ,大きな幣帛と槍をもった化物。前屈みになって槍を突き出している。肌は黄色く鬣があり、鼻が高い。体には炎のようなものがまとわりついている。,所蔵者：国際日本文化研究センター,,2006,画像,,日本語,親書誌： U426_nichibunken_0093 ：暁斎百鬼画談；ギョウサイヒャッキガダン,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0093_0016_0000,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0093_0016_0000.jpg
U426_nichibunken_0093_0017_0000,426,0093,0017,0000,,,矛；ホコ,矛を肩に担いだ化物。烏帽子をかぶっている。肌は緑色で黒い斑点がある。,所蔵者：国際日本文化研究センター,,2006,画像,,日本語,親書誌： U426_nichibunken_0093 ：暁斎百鬼画談；ギョウサイヒャッキガダン,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0093_0017_0000,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0093_0017_0000.jpg
U426_nichibunken_0093_0018_0000,426,0093,0018,0000,,,布；ヌノ，獣；ケモノ,紅葉が描かれた布をかぶった化物。後姿で獣のような手足と尻尾が覗いている。,所蔵者：国際日本文化研究センター,,2006,画像,,日本語,親書誌： U426_nichibunken_0093 ：暁斎百鬼画談；ギョウサイヒャッキガダン,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0093_0018_0000,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0093_0018_0000.jpg
U426_nichibunken_0093_0019_0000,426,0093,0019,0000,,,毛玉；ケダマ，槍；ヤリ,長い槍を右手に持った化物。上半身が赤い毛の束になっており、そこに丸い目や長く大きい耳、両腕がついている。下半身は人間のそれで、毛深い。,所蔵者：国際日本文化研究センター,,2006,画像,,日本語,親書誌： U426_nichibunken_0093 ：暁斎百鬼画談；ギョウサイヒャッキガダン,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0093_0019_0000,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0093_0019_0000.jpg
U426_nichibunken_0093_0020_0000,426,0093,0020,0000,,,烏帽子；エボシ，靴；クツ,靴を額に乗せた獣が、烏帽子の化物に御されている。,所蔵者：国際日本文化研究センター,,2006,画像,,日本語,親書誌： U426_nichibunken_0093 ：暁斎百鬼画談；ギョウサイヒャッキガダン,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0093_0020_0000,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0093_0020_0000.jpg
U426_nichibunken_0093_0020_0001,426,0093,0020,0001,,,靴の沓；カノクツ,大きな鼠のような化物。額に靴をのせている。,所蔵者：国際日本文化研究センター,,2006,画像,,日本語,親書誌： U426_nichibunken_0093 ：暁斎百鬼画談；ギョウサイヒャッキガダン,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0093_0020_0001,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0093_0020_0001.jpg
U426_nichibunken_0093_0020_0002,426,0093,0020,0002,,,烏帽子；エボシ,烏帽子が擬人化した小さな化物。体は青く、綱をとって靴の化物を御している。,所蔵者：国際日本文化研究センター,,2006,画像,,日本語,親書誌： U426_nichibunken_0093 ：暁斎百鬼画談；ギョウサイヒャッキガダン,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0093_0020_0002,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0093_0020_0002.jpg
U426_nichibunken_0093_0021_0000,426,0093,0021,0000,,,槍；ヤリ，角；ツノ,全身が緑色の化物。体に黒い斑点があり、白い褌を身につけている。2本の鋭い角を持ち、口と鼻もとから毛が伸びている。赤い槍のようなものを持っている。,所蔵者：国際日本文化研究センター,,2006,画像,,日本語,親書誌： U426_nichibunken_0093 ：暁斎百鬼画談；ギョウサイヒャッキガダン,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0093_0021_0000,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0093_0021_0000.jpg
U426_nichibunken_0093_0022_0000,426,0093,0022,0000,,,木槌；キヅチ，嘴；クチバシ,木槌を持った化物。黄色い体で、全身から毛が生えている。鋭い嘴を持ち、目が大きい。木槌を振りかざしている。,所蔵者：国際日本文化研究センター,,2006,画像,,日本語,親書誌： U426_nichibunken_0093 ：暁斎百鬼画談；ギョウサイヒャッキガダン,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0093_0022_0000,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0093_0022_0000.jpg
U426_nichibunken_0093_0023_0000,426,0093,0023,0000,,,目；メ，赤；アカ,丸く、全身が赤一色の化物。一つ目をしており、2本の足が生えている。目の辺りから毛が生えている。,所蔵者：国際日本文化研究センター,,2006,画像,,日本語,親書誌： U426_nichibunken_0093 ：暁斎百鬼画談；ギョウサイヒャッキガダン,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0093_0023_0000,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0093_0023_0000.jpg
U426_nichibunken_0093_0024_0000,426,0093,0024,0000,,,女；オンナ，袋；フクロ,大きな袋を肩に担いだ女の化物。着物からのぞく手足は毛むくじゃらで獣のようである。顔は白く円形で、なにかの器物にもみえる。,所蔵者：国際日本文化研究センター,,2006,画像,,日本語,親書誌： U426_nichibunken_0093 ：暁斎百鬼画談；ギョウサイヒャッキガダン,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0093_0024_0000,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0093_0024_0000.jpg
U426_nichibunken_0093_0025_0000,426,0093,0025,0000,,,三つ目；ミツメ，舌；シタ,三つ目の化物。肌は黄色く、手足には鋭い爪がある。半裸で駆けるような姿勢である。口を大きくあけ、長い舌をだしている。,所蔵者：国際日本文化研究センター,,2006,画像,,日本語,親書誌： U426_nichibunken_0093 ：暁斎百鬼画談；ギョウサイヒャッキガダン,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0093_0025_0000,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0093_0025_0000.jpg
U426_nichibunken_0093_0026_0000,426,0093,0026,0000,,,女；オンナ，化粧；ケショウ，お歯黒；オハグロ,鉄漿をつける女の化物と、それを覗く化物たち。,所蔵者：国際日本文化研究センター,,2006,画像,,日本語,親書誌： U426_nichibunken_0093 ：暁斎百鬼画談；ギョウサイヒャッキガダン,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0093_0026_0000,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0093_0026_0000.jpg
U426_nichibunken_0093_0026_0001,426,0093,0026,0001,,,女；オンナ，お歯黒；オハグロ,鉄漿を付ける女の化物。鏡の前に座り、左手で口を開けながら右手で鉄漿筆を持っている。脇には耳盥がある。,所蔵者：国際日本文化研究センター,,2006,画像,,日本語,親書誌： U426_nichibunken_0093 ：暁斎百鬼画談；ギョウサイヒャッキガダン,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0093_0026_0001,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0093_0026_0001.jpg
U426_nichibunken_0093_0026_0002,426,0093,0026,0002,,,鏡；カガミ，女；オンナ,鏡を持つ女。桜模様の着物をまとっている。,所蔵者：国際日本文化研究センター,,2006,画像,,日本語,親書誌： U426_nichibunken_0093 ：暁斎百鬼画談；ギョウサイヒャッキガダン,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0093_0026_0002,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0093_0026_0002.jpg
U426_nichibunken_0093_0026_0003,426,0093,0026,0003,,,女；オンナ，獣；ケモノ,幕の中から様子をうかがう女の化物たち。獣のような手と鋭い爪がみえる。,所蔵者：国際日本文化研究センター,,2006,画像,,日本語,親書誌： U426_nichibunken_0093 ：暁斎百鬼画談；ギョウサイヒャッキガダン,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0093_0026_0003,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0093_0026_0003.jpg
U426_nichibunken_0093_0027_0000,426,0093,0027,0000,,,炎；ホノオ，鏡；カガミ,肩に火炎をまとった化物。左手に鏡を持ち掲げている。鋭く大きい嘴を持ち、耳は大きく立っている。体は獣のように毛むくじゃらで、手足には鋭い爪がある。,所蔵者：国際日本文化研究センター,,2006,画像,,日本語,親書誌： U426_nichibunken_0093 ：暁斎百鬼画談；ギョウサイヒャッキガダン,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0093_0027_0000,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0093_0027_0000.jpg
U426_nichibunken_0093_0028_0000,426,0093,0028,0000,,,女；オンナ，獣；ケモノ,女の化物の後姿。表情はわからないが、手足は獣のように毛むくじゃらで、鋭い爪がある。尻尾が生えている。,所蔵者：国際日本文化研究センター,,2006,画像,,日本語,親書誌： U426_nichibunken_0093 ：暁斎百鬼画談；ギョウサイヒャッキガダン,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0093_0028_0000,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0093_0028_0000.jpg
U426_nichibunken_0093_0031_0000,426,0093,0031,0000,,,草鞋；ワラジ，馬；ウマ,竹馬に乗った草鞋の化物。頭部が草鞋で蓑をかぶった化物だが、手足は獣のように毛むくじゃらである。竹馬はウマの部分が生身で、下半身が棒状になっている。,所蔵者：国際日本文化研究センター,,2006,画像,,日本語,親書誌： U426_nichibunken_0093 ：暁斎百鬼画談；ギョウサイヒャッキガダン,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0093_0031_0000,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0093_0031_0000.jpg
U426_nichibunken_0093_0032_0000,426,0093,0032,0000,,,傘；カサ,頭部が傘の化物。胴体は毛むくじゃらで獣のよう。高下駄をはき左手には杖を持ち歩いている。,所蔵者：国際日本文化研究センター,,2006,画像,,日本語,親書誌： U426_nichibunken_0093 ：暁斎百鬼画談；ギョウサイヒャッキガダン,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0093_0032_0000,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0093_0032_0000.jpg
U426_nichibunken_0093_0034_0000,426,0093,0034,0000,,,口；クチ,大きな口をあけた化物。唇がぶ厚く、口腔内は暗い。獣のような手足がみえる。,所蔵者：国際日本文化研究センター,,2006,画像,,日本語,親書誌： U426_nichibunken_0093 ：暁斎百鬼画談；ギョウサイヒャッキガダン,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0093_0034_0000,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0093_0034_0000.jpg
U426_nichibunken_0093_0035_0000,426,0093,0035,0000,,,禿げ頭；ハゲアタマ,緑色の小柄な化物。頭頂部が禿げている。白髪で上半身裸、腰巻と虎柄の脚絆をつけている。,所蔵者：国際日本文化研究センター,,2006,画像,,日本語,親書誌： U426_nichibunken_0093 ：暁斎百鬼画談；ギョウサイヒャッキガダン,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0093_0035_0000,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0093_0035_0000.jpg
U426_nichibunken_0093_0036_0000,426,0093,0036,0000,,,鍋蓋；ナベブタ,黄色い肌の化物が、頭上に鍋蓋を乗せて歩いている。左手で蓋の取っ手を押さえ、右手を腰に当てている。,所蔵者：国際日本文化研究センター,,2006,画像,,日本語,親書誌： U426_nichibunken_0093 ：暁斎百鬼画談；ギョウサイヒャッキガダン,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0093_0036_0000,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0093_0036_0000.jpg
U426_nichibunken_0093_0037_0000,426,0093,0037,0000,,,釜；カマ,逆さになった釜が頭部の化物。頭上には炎が舞っている。蓑のようなものを着て、右手に赤い団扇、左手にはたきのような道具を持って歩いている。,所蔵者：国際日本文化研究センター,,2006,画像,,日本語,親書誌： U426_nichibunken_0093 ：暁斎百鬼画談；ギョウサイヒャッキガダン,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0093_0037_0000,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0093_0037_0000.jpg
U426_nichibunken_0093_0038_0000,426,0093,0038,0000,,,鍋；ナベ,黒い大きな鍋をかぶった化物。頭上に火炎が舞っている。肩に黒い棒を担ぎ歩いている。棒の両端には、それぞれ包丁や擂りこぎ棒など台所道具が括り付けられている。,所蔵者：国際日本文化研究センター,,2006,画像,,日本語,親書誌： U426_nichibunken_0093 ：暁斎百鬼画談；ギョウサイヒャッキガダン,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0093_0038_0000,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0093_0038_0000.jpg
U426_nichibunken_0093_0039_0000,426,0093,0039,0000,,,五徳；ゴトク,五徳を頭にかぶった化物。肌は赤く三つ目である。右手で筒を持ちながら吹いている。筒の先からは火炎が噴出している。,所蔵者：国際日本文化研究センター,,2006,画像,,日本語,親書誌： U426_nichibunken_0093 ：暁斎百鬼画談；ギョウサイヒャッキガダン,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0093_0039_0000,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0093_0039_0000.jpg
U426_nichibunken_0093_0040_0001,426,0093,0040,0001,,,爪；ツメ,黄色い肌の化物。3本の指には鋭い爪が生えている。,所蔵者：国際日本文化研究センター,,2006,画像,,日本語,親書誌： U426_nichibunken_0093 ：暁斎百鬼画談；ギョウサイヒャッキガダン,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0093_0040_0001,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0093_0040_0001.jpg
U426_nichibunken_0093_0040_0002,426,0093,0040,0002,,,口；クチ，牙；キバ,青い肌の化物。大きく口を開けている。鋭い牙が見える。赤い衣をまとっているようである。,所蔵者：国際日本文化研究センター,,2006,画像,,日本語,親書誌： U426_nichibunken_0093 ：暁斎百鬼画談；ギョウサイヒャッキガダン,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0093_0040_0002,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0093_0040_0002.jpg
U426_nichibunken_0093_0040_0003,426,0093,0040,0003,,,炎；ホノオ，目；メ,唐櫃の隙間から覗く化物の目。隙間からは炎が噴出している。,所蔵者：国際日本文化研究センター,,2006,画像,,日本語,親書誌： U426_nichibunken_0093 ：暁斎百鬼画談；ギョウサイヒャッキガダン,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0093_0040_0003,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0093_0040_0003.jpg
U426_nichibunken_0093_0040_0004,426,0093,0040,0004,,,一つ目；ヒトツメ,一つ目の獣のような化物。灰色で濃い体毛が生えている。,所蔵者：国際日本文化研究センター,,2006,画像,,日本語,親書誌： U426_nichibunken_0093 ：暁斎百鬼画談；ギョウサイヒャッキガダン,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0093_0040_0004,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0093_0040_0004.jpg
U426_nichibunken_0093_0040_0006,426,0093,0040,0006,,,獣；ケモノ,紫色の衣を着た化物の後ろ姿。動物のような右手を上げ、頭には尖った耳が確認できる。,所蔵者：国際日本文化研究センター,,2006,画像,,日本語,親書誌： U426_nichibunken_0093 ：暁斎百鬼画談；ギョウサイヒャッキガダン,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0093_0040_0006,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0093_0040_0006.jpg
U426_nichibunken_0093_0040_0007,426,0093,0040,0007,,,髑髏；ドクロ，骸骨；ガイコツ,白い瞳のある骸骨。,所蔵者：国際日本文化研究センター,,2006,画像,,日本語,親書誌： U426_nichibunken_0093 ：暁斎百鬼画談；ギョウサイヒャッキガダン,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0093_0040_0007,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0093_0040_0007.jpg
U426_nichibunken_0093_0040_0008,426,0093,0040,0008,,,青い肌；アオイハダ,青い肌の化物。髪が逆立ち、両の目玉は飛び出ている。歯を剝き、両腕を突き上げている。,所蔵者：国際日本文化研究センター,,2006,画像,,日本語,親書誌： U426_nichibunken_0093 ：暁斎百鬼画談；ギョウサイヒャッキガダン,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0093_0040_0008,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0093_0040_0008.jpg
U426_nichibunken_0093_0040_0009,426,0093,0040,0009,,,口；クチ,巨大な頭部の化物。大きな口を開けている。,所蔵者：国際日本文化研究センター,,2006,画像,,日本語,親書誌： U426_nichibunken_0093 ：暁斎百鬼画談；ギョウサイヒャッキガダン,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0093_0040_0009,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0093_0040_0009.jpg
U426_nichibunken_0093_0040_0010,426,0093,0040,0010,,,嘴；クチバシ,嘴がある、白い肌の化物。,所蔵者：国際日本文化研究センター,,2006,画像,,日本語,親書誌： U426_nichibunken_0093 ：暁斎百鬼画談；ギョウサイヒャッキガダン,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0093_0040_0010,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0093_0040_0010.jpg
U426_nichibunken_0093_0040_0011,426,0093,0040,0011,,,唇；クチビル,青い肌の化物。3本指の右手を挙げている。隈取のような黒い模様が顔にあり、唇がぶ厚い。,所蔵者：国際日本文化研究センター,,2006,画像,,日本語,親書誌： U426_nichibunken_0093 ：暁斎百鬼画談；ギョウサイヒャッキガダン,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0093_0040_0011,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0093_0040_0011.jpg
U426_nichibunken_0093_0041_0000,426,0093,0041,0000,,,老婆；ロウバ,老婆の化物。髪を振り乱し腰を曲げ、両手をついて何かを見上げている。,所蔵者：国際日本文化研究センター,,2006,画像,,日本語,親書誌： U426_nichibunken_0093 ：暁斎百鬼画談；ギョウサイヒャッキガダン,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0093_0041_0000,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0093_0041_0000.jpg
U426_nichibunken_0093_0046_0000,426,0093,0046,0000,,,小僧；コゾウ,両手で口を押さえる小柄な化物。肌は黄色く、足の指が3本である。,所蔵者：国際日本文化研究センター,,2006,画像,,日本語,親書誌： U426_nichibunken_0093 ：暁斎百鬼画談；ギョウサイヒャッキガダン,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0093_0046_0000,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0093_0046_0000.jpg
U426_nichibunken_0093_0047_0000,426,0093,0047,0000,,,巻物；マキモノ,頭に巻物を4本括り付けた化物。鳥のようで嘴と翼があり、角も生えている。両手に撥のようなものを持っている。,所蔵者：国際日本文化研究センター,,2006,画像,,日本語,親書誌： U426_nichibunken_0093 ：暁斎百鬼画談；ギョウサイヒャッキガダン,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0093_0047_0000,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0093_0047_0000.jpg
U426_nichibunken_0093_0048_0000,426,0093,0048,0000,,,磬子；ケイス,磬子をかぶった化物。右手に撥を持っている。肌は青く黒い斑模様があり、鳥のような嘴がある。赤い衣と毛の腰巻を身に着けている。,所蔵者：国際日本文化研究センター,,2006,画像,,日本語,親書誌： U426_nichibunken_0093 ：暁斎百鬼画談；ギョウサイヒャッキガダン,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0093_0048_0000,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0093_0048_0000.jpg
U426_nichibunken_0093_0049_0000,426,0093,0049,0000,,,象；ゾウ,頭が象で、胴体は人間の化物。紫色の衣を着ている。腕を振り駆けているようにみえる。,所蔵者：国際日本文化研究センター,,2006,画像,,日本語,親書誌： U426_nichibunken_0093 ：暁斎百鬼画談；ギョウサイヒャッキガダン,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0093_0049_0000,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0093_0049_0000.jpg
U426_nichibunken_0093_0050_0000,426,0093,0050,0000,,,鶴；ツル，鈴；スズ,白い衣をかぶり、鈴を持った化物。頭部は鶴であるが、脚は獣のようである。,所蔵者：国際日本文化研究センター,,2006,画像,,日本語,親書誌： U426_nichibunken_0093 ：暁斎百鬼画談；ギョウサイヒャッキガダン,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0093_0050_0000,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0093_0050_0000.jpg
U426_nichibunken_0093_0051_0000,426,0093,0051,0000,,,槍；ヤリ,槍を持った化物。禿げ頭で、大きく目をむいている。赤い衣をまとい、駆け出すように前のめりになっている。,所蔵者：国際日本文化研究センター,,2006,画像,,日本語,親書誌： U426_nichibunken_0093 ：暁斎百鬼画談；ギョウサイヒャッキガダン,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0093_0051_0000,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0093_0051_0000.jpg
U426_nichibunken_0093_0052_0000,426,0093,0052,0000,,,三つ目；ミツメ,三つ目の化物。肌は青く、半裸で赤い褌のみを身につけている。困ったように左手で頭を抱えている。,所蔵者：国際日本文化研究センター,,2006,画像,,日本語,親書誌： U426_nichibunken_0093 ：暁斎百鬼画談；ギョウサイヒャッキガダン,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0093_0052_0000,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0093_0052_0000.jpg
U426_nichibunken_0093_0053_0000,426,0093,0053,0000,,,瓢箪；ヒョウタン,瓢箪が擬人化した化物。頭部が瓢箪で、目と髪の毛、嘴のようなものがついている。青い衣をまとい、両手で頭を抱えている。,所蔵者：国際日本文化研究センター,,2006,画像,,日本語,親書誌： U426_nichibunken_0093 ：暁斎百鬼画談；ギョウサイヒャッキガダン,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0093_0053_0000,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0093_0053_0000.jpg
U426_nichibunken_0093_0054_0000,426,0093,0054,0000,,,鳥；トリ,小柄な鳥の化物。動物のような耳がある。後ろを振り返りながら逃げているようである。,所蔵者：国際日本文化研究センター,,2006,画像,,日本語,親書誌： U426_nichibunken_0093 ：暁斎百鬼画談；ギョウサイヒャッキガダン,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0093_0054_0000,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0093_0054_0000.jpg
U426_nichibunken_0093_0055_0000,426,0093,0055,0000,,,耳；ミミ，鼻；ハナ,赤い旗を持った化物。耳と鼻が長く大きい。耳まで裂けた口には、鋭い牙が並んでいる。,所蔵者：国際日本文化研究センター,,2006,画像,,日本語,親書誌： U426_nichibunken_0093 ：暁斎百鬼画談；ギョウサイヒャッキガダン,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0093_0055_0000,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0093_0055_0000.jpg
